task_id,layer,difficulty,system,model_id,seed,passed,score,failure_mode,rubric_json,notes,n_turns,wallclock_s,adapter_error,started_at,trajectory
A04_pca_neighbors_umap,A,medium,deepseek_omicverse_prose,deepseek-v4-flash,1,True,1.0,none,"{""pca"": true, ""neighbors"": true, ""umap"": true, ""umap_shape"": true, ""umap_preserves_celltype"": true}",umap_preserves_celltype: silhouette(X_umap | cell_type) = 0.467,4,46.01363754272461,,2026-07-25T09:52:21.962692Z,trajectories/ablation_v4flash_prose/A04_pca_neighbors_umap__deepseek_omicverse_prose__deepseek_v4_flash__seed1.json
A04_pca_neighbors_umap,A,medium,deepseek_omicverse_prose,deepseek-v4-flash,2,True,1.0,none,"{""pca"": true, ""neighbors"": true, ""umap"": true, ""umap_shape"": true, ""umap_preserves_celltype"": true}",umap_preserves_celltype: silhouette(X_umap | cell_type) = 0.467,6,52.496949672698975,,2026-07-25T10:24:29.611692Z,trajectories/ablation_v4flash_prose/A04_pca_neighbors_umap__deepseek_omicverse_prose__deepseek_v4_flash__seed2.json
A05_leiden_clustering,A,hard,deepseek_omicverse_prose,deepseek-v4-flash,0,True,1.0,none,"{""leiden_present"": true, ""cluster_count"": true, ""resolution_recorded"": true, ""multi_resolution_stability"": true, ""ari_vs_celltype"": true}",multi_resolution_stability: 3 resolutions; mean ARI = 0.674 | ari_vs_celltype: ARI=0.540,4,27.611003398895264,,2026-07-25T09:26:48.414215Z,trajectories/ablation_v4flash_prose/A05_leiden_clustering__deepseek_omicverse_prose__deepseek_v4_flash__seed0.json
A05_leiden_clustering,A,hard,deepseek_omicverse_prose,deepseek-v4-flash,1,True,1.0,none,"{""leiden_present"": true, ""cluster_count"": true, ""resolution_recorded"": true, ""multi_resolution_stability"": true, ""ari_vs_celltype"": true}",multi_resolution_stability: 3 resolutions; mean ARI = 0.674 | ari_vs_celltype: ARI=0.540,4,25.225648641586304,,2026-07-25T09:52:47.854474Z,trajectories/ablation_v4flash_prose/A05_leiden_clustering__deepseek_omicverse_prose__deepseek_v4_flash__seed1.json
A05_leiden_clustering,A,hard,deepseek_omicverse_prose,deepseek-v4-flash,2,True,1.0,none,"{""leiden_present"": true, ""cluster_count"": true, ""resolution_recorded"": true, ""multi_resolution_stability"": true, ""ari_vs_celltype"": true}",multi_resolution_stability: 3 resolutions; mean ARI = 0.674 | ari_vs_celltype: ARI=0.540,4,26.03353190422058,,2026-07-25T10:24:56.409435Z,trajectories/ablation_v4flash_prose/A05_leiden_clustering__deepseek_omicverse_prose__deepseek_v4_flash__seed2.json
B01_full_pipeline,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,0,True,1.0,none,"{""mt_obs"": true, ""ribo_obs"": true, ""leiden_present"": true, ""counts_layer"": true, ""hvg"": true, ""pca"": true, ""umap"": true, ""cluster_count"": true, ""cells_after_full_qc"": true, ""resolution_chosen"": true, ""ari_vs_celltype"": true}",ari_vs_celltype: ARI=0.597,7,372.5056779384613,,2026-07-25T09:28:53.473660Z,trajectories/ablation_v4flash_prose/B01_full_pipeline__deepseek_omicverse_prose__deepseek_v4_flash__seed0.json
B01_full_pipeline,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,1,True,1.0,none,"{""mt_obs"": true, ""ribo_obs"": true, ""leiden_present"": true, ""counts_layer"": true, ""hvg"": true, ""pca"": true, ""umap"": true, ""cluster_count"": true, ""cells_after_full_qc"": true, ""resolution_chosen"": true, ""ari_vs_celltype"": true}",ari_vs_celltype: ARI=0.542,5,86.12625432014465,,2026-07-25T10:02:48.189025Z,trajectories/ablation_v4flash_prose/B01_full_pipeline__deepseek_omicverse_prose__deepseek_v4_flash__seed1.json
B01_full_pipeline,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,2,True,1.0,none,"{""mt_obs"": true, ""ribo_obs"": true, ""leiden_present"": true, ""counts_layer"": true, ""hvg"": true, ""pca"": true, ""umap"": true, ""cluster_count"": true, ""cells_after_full_qc"": true, ""resolution_chosen"": true, ""ari_vs_celltype"": true}",ari_vs_celltype: ARI=0.536,14,1627.2122609615326,,2026-07-25T11:51:26.665034Z,trajectories/ablation_v4flash_prose/B01_full_pipeline__deepseek_omicverse_prose__deepseek_v4_flash__seed2.json
B02_subset_recluster,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,0,True,1.0,none,"{""subset_size"": true, ""only_t_cells"": true, ""tsubcluster_present"": true, ""subcluster_count"": true, ""cd4_cd8_split"": true}","cd4_cd8_split: CD4-dominant: ['0', '1', '2', '4']; CD8A-dominant: ['3', '5']",4,29.48837184906006,,2026-07-25T09:29:23.417504Z,trajectories/ablation_v4flash_prose/B02_subset_recluster__deepseek_omicverse_prose__deepseek_v4_flash__seed0.json
B02_subset_recluster,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,1,True,1.0,none,"{""subset_size"": true, ""only_t_cells"": true, ""tsubcluster_present"": true, ""subcluster_count"": true, ""cd4_cd8_split"": true}","cd4_cd8_split: CD4-dominant: ['0', '1', '2', '4']; CD8A-dominant: ['3', '5']",6,31.870689392089844,,2026-07-25T10:03:20.788782Z,trajectories/ablation_v4flash_prose/B02_subset_recluster__deepseek_omicverse_prose__deepseek_v4_flash__seed1.json
B02_subset_recluster,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,2,True,1.0,none,"{""subset_size"": true, ""only_t_cells"": true, ""tsubcluster_present"": true, ""subcluster_count"": true, ""cd4_cd8_split"": true}","cd4_cd8_split: CD4-dominant: ['0', '1', '3', '4']; CD8A-dominant: ['2', '5']",6,34.217883348464966,,2026-07-25T11:52:01.367972Z,trajectories/ablation_v4flash_prose/B02_subset_recluster__deepseek_omicverse_prose__deepseek_v4_flash__seed2.json
B03_diff_expression,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,0,True,1.0,none,"{""rank_present"": true, ""rank_substructure"": true, ""multi_method_de_consistency"": true, ""top_markers_canonical_per_cluster"": true}","multi_method_de_consistency: 5 DE methods; mean Jaccard = 0.460 | top_markers_canonical_per_cluster: 6 clusters hit canonical markers: [('1', 'CD14-positive monocyte', ['LYZ', 'S100A8', 'S100A9']), ('12', 'B cell', ['CD79A', 'CD79B', 'MS4A1']), ('2', 'CD4-positive, alpha-beta T cell', ['CD3E']), ('3', 'CD14-positive monocyte', ['LYZ', 'S100A8', 'S100A9']), ('5', 'cytotoxic T cell', ['CD3D', 'CD3E'])]",19,359.02472019195557,,2026-07-25T09:35:22.968284Z,trajectories/ablation_v4flash_prose/B03_diff_expression__deepseek_omicverse_prose__deepseek_v4_flash__seed0.json
B03_diff_expression,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,1,True,1.0,none,"{""rank_present"": true, ""rank_substructure"": true, ""multi_method_de_consistency"": true, ""top_markers_canonical_per_cluster"": true}","multi_method_de_consistency: 5 DE methods; mean Jaccard = 0.460 | top_markers_canonical_per_cluster: 6 clusters hit canonical markers: [('1', 'CD14-positive monocyte', ['LYZ', 'S100A8', 'S100A9']), ('12', 'B cell', ['CD79A', 'CD79B', 'MS4A1']), ('2', 'CD4-positive, alpha-beta T cell', ['CD3E']), ('3', 'CD14-positive monocyte', ['LYZ', 'S100A8', 'S100A9']), ('5', 'cytotoxic T cell', ['CD3D', 'CD3E'])]",14,123.42703437805176,,2026-07-25T10:05:24.649090Z,trajectories/ablation_v4flash_prose/B03_diff_expression__deepseek_omicverse_prose__deepseek_v4_flash__seed1.json
B03_diff_expression,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,2,True,1.0,none,"{""rank_present"": true, ""rank_substructure"": true, ""multi_method_de_consistency"": true, ""top_markers_canonical_per_cluster"": true}","multi_method_de_consistency: 5 DE methods; mean Jaccard = 0.493 | top_markers_canonical_per_cluster: 6 clusters hit canonical markers: [('1', 'CD14-positive monocyte', ['CD14', 'LYZ', 'S100A8', 'S100A9']), ('12', 'B cell', ['CD19', 'CD79A', 'MS4A1']), ('2', 'CD4-positive, alpha-beta T cell', ['CD3D', 'CD3E', 'IL7R']), ('3', 'CD14-positive monocyte', ['S100A8', 'S100A9']), ('5', 'cytotoxic T cell', ['CD3D', 'CD3E'])]",13,232.76300692558289,,2026-07-25T11:55:54.551295Z,trajectories/ablation_v4flash_prose/B03_diff_expression__deepseek_omicverse_prose__deepseek_v4_flash__seed2.json
B04_multi_method_batch_correction,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,0,True,1.0,none,"{""batch_obs"": true, ""batch_separation_reduced"": true, ""celltype_structure_preserved"": true, ""kbet_lisi_quantitative"": true}","batch_separation_reduced: max silhouette drop=+0.029 (base=0.008); per-key [('X_combat', 0.009186540963128209), ('X_harmony', 0.0049825680907815695), ('X_mde_combat', -0.029976096004247665), ('X_mde_harmony', 0.010407015681266785), ('X_mde_scVI', -0.005713801831007004), ('X_mde_scanorama', -0.0025749364867806435), ('X_pca_harmony', 0.0049825680907815695), ('X_scVI', 0.007734006496320944), ('X_scanorama', -0.016274312246069806), ('corrected', 0.029151178435234175)] | celltype_structure_preserved: best ASW(cell_type)=0.146 ≥ 50%×0.125 | kbet_lisi_quantitative: max kNN-batch-mixing score = 0.823; per-key [('X_combat', 0.22485714285714284), ('X_harmony', 0.6851071428571428), ('X_mde_combat', 0.19424999999999998), ('X_mde_harmony', 0.7100714285714286), ('X_mde_scVI', 0.6897857142857142), ('X_mde_scanorama', 0.5753214285714284), ('X_pca_harmony', 0.6851071428571428), ('X_scVI', 0.6592499999999999), ('X_scanorama', 0.4976071428571428), ('corrected', 0.8226785714285713)]",24,475.9159107208252,,2026-07-25T09:43:25.149154Z,trajectories/ablation_v4flash_prose/B04_multi_method_batch_correction__deepseek_omicverse_prose__deepseek_v4_flash__seed0.json
B04_multi_method_batch_correction,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,1,True,1.0,none,"{""batch_obs"": true, ""batch_separation_reduced"": true, ""celltype_structure_preserved"": true, ""kbet_lisi_quantitative"": true}","batch_separation_reduced: max silhouette drop=+0.029 (base=0.008); per-key [('X_combat', 0.009186540963128209), ('X_harmony', 0.004981855629011989), ('X_mde_combat', -0.029976096004247665), ('X_mde_harmony', 0.010407015681266785), ('X_mde_scVI', -0.005713801831007004), ('X_mde_scanorama', -0.0025749364867806435), ('X_pca_harmony', 0.004981855629011989), ('X_scVI', 0.007734006496320944), ('X_scanorama', -0.016274312246069806), ('corrected', 0.029151178435234175)] | celltype_structure_preserved: best ASW(cell_type)=0.146 ≥ 50%×0.125 | kbet_lisi_quantitative: max kNN-batch-mixing score = 0.823; per-key [('X_combat', 0.22485714285714284), ('X_harmony', 0.6852499999999999), ('X_mde_combat', 0.19424999999999998), ('X_mde_harmony', 0.7100714285714286), ('X_mde_scVI', 0.6897857142857142), ('X_mde_scanorama', 0.5753214285714284), ('X_pca_harmony', 0.6852499999999999), ('X_scVI', 0.6592499999999999), ('X_scanorama', 0.4976071428571428), ('corrected', 0.8226785714285713)]",10,258.27980065345764,,2026-07-25T10:09:46.960396Z,trajectories/ablation_v4flash_prose/B04_multi_method_batch_correction__deepseek_omicverse_prose__deepseek_v4_flash__seed1.json
B04_multi_method_batch_correction,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,2,True,1.0,none,"{""batch_obs"": true, ""batch_separation_reduced"": true, ""celltype_structure_preserved"": true, ""kbet_lisi_quantitative"": true}","batch_separation_reduced: max silhouette drop=+0.029 (base=0.008); per-key [('X_combat', 0.009186540963128209), ('X_harmony', 0.007606851489981636), ('X_mde_combat', -0.029976096004247665), ('X_mde_harmony', 0.010407015681266785), ('X_mde_scVI', -0.005713801831007004), ('X_mde_scanorama', -0.0025749364867806435), ('X_pca_harmony', 0.007606851489981636), ('X_scVI', -0.0002574082463979721), ('X_scanorama', -0.016282718675502707), ('corrected', 0.029151178435234175)] | celltype_structure_preserved: best ASW(cell_type)=0.139 ≥ 50%×0.125 | kbet_lisi_quantitative: max kNN-batch-mixing score = 0.823; per-key [('X_combat', 0.22485714285714284), ('X_harmony', 0.6978928571428571), ('X_mde_combat', 0.19424999999999998), ('X_mde_harmony', 0.7100714285714286), ('X_mde_scVI', 0.6897857142857142), ('X_mde_scanorama', 0.5753214285714284), ('X_pca_harmony', 0.6978928571428571), ('X_scVI', 0.5912857142857142), ('X_scanorama', 0.49742857142857144), ('corrected', 0.8226785714285713)]",8,644.863867521286,,2026-07-25T12:06:42.919678Z,trajectories/ablation_v4flash_prose/B04_multi_method_batch_correction__deepseek_omicverse_prose__deepseek_v4_flash__seed2.json
B05_multi_method_annotation,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,0,True,1.0,none,"{""multi_annotation"": true}",multi_annotation: 2 annotation methods; family-level agreement = 0.821 (pairwise=[0.821]),21,162.39094734191895,,2026-07-25T09:46:09.017042Z,trajectories/ablation_v4flash_prose/B05_multi_method_annotation__deepseek_omicverse_prose__deepseek_v4_flash__seed0.json
B05_multi_method_annotation,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,1,True,1.0,none,"{""multi_annotation"": true}","multi_annotation: 4 annotation methods; family-level agreement = 0.880 (pairwise=[0.821, 0.866, 0.953])",15,148.58602499961853,,2026-07-25T10:12:15.983762Z,trajectories/ablation_v4flash_prose/B05_multi_method_annotation__deepseek_omicverse_prose__deepseek_v4_flash__seed1.json
B05_multi_method_annotation,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,2,True,1.0,none,"{""multi_annotation"": true}","multi_annotation: 3 annotation methods; family-level agreement = 0.880 (pairwise=[0.821, 0.866, 0.953])",21,145.96725487709045,,2026-07-25T12:09:09.344822Z,trajectories/ablation_v4flash_prose/B05_multi_method_annotation__deepseek_omicverse_prose__deepseek_v4_flash__seed2.json
B06_reference_annotation,B,medium,deepseek_omicverse_prose,deepseek-v4-flash,0,True,1.0,none,"{""predicted_obs"": true, ""ref_celltype_present"": true, ""predicted_coverage"": true}",,24,630.0642623901367,,2026-07-25T09:56:39.333524Z,trajectories/ablation_v4flash_prose/B06_reference_annotation__deepseek_omicverse_prose__deepseek_v4_flash__seed0.json
B06_reference_annotation,B,medium,deepseek_omicverse_prose,deepseek-v4-flash,1,True,1.0,none,"{""predicted_obs"": true, ""ref_celltype_present"": true, ""predicted_coverage"": true}",,16,388.9198315143585,,2026-07-25T10:18:45.157258Z,trajectories/ablation_v4flash_prose/B06_reference_annotation__deepseek_omicverse_prose__deepseek_v4_flash__seed1.json
B06_reference_annotation,B,medium,deepseek_omicverse_prose,deepseek-v4-flash,2,True,1.0,none,"{""predicted_obs"": true, ""ref_celltype_present"": true, ""predicted_coverage"": true}",,12,212.6959149837494,,2026-07-25T12:12:42.300516Z,trajectories/ablation_v4flash_prose/B06_reference_annotation__deepseek_omicverse_prose__deepseek_v4_flash__seed2.json
B08_aucell_pathway_scoring,B,medium,deepseek_omicverse_prose,deepseek-v4-flash,0,False,0.6666666666666666,wrong_workflow_order,"{""score_columns_regex"": true, ""score_count_matching"": true, ""tb_celltype_specificity"": false}","score_columns_regex: '^(aucell|score|signature|auc)_'→score_t_cell | score_count_matching: 2 matching: ['score_t_cell', 'score_b_cell'] | tb_celltype_specificity: only 1 columns peak in expected family (need ≥2); samples=['score_b_cell↑b_cell (z_gap=5.78)']",6,70.02002143859863,,2026-07-25T09:57:51.702917Z,trajectories/ablation_v4flash_prose/B08_aucell_pathway_scoring__deepseek_omicverse_prose__deepseek_v4_flash__seed0.json
B08_aucell_pathway_scoring,B,medium,deepseek_omicverse_prose,deepseek-v4-flash,1,False,0.6666666666666666,wrong_workflow_order,"{""score_columns_regex"": true, ""score_count_matching"": true, ""tb_celltype_specificity"": false}","score_columns_regex: '^(aucell|score|signature|auc)_'→score_t_cell | score_count_matching: 2 matching: ['score_t_cell', 'score_b_cell'] | tb_celltype_specificity: only 1 columns peak in expected family (need ≥2); samples=['score_b_cell↑b_cell (z_gap=4.43)']",9,98.69072198867798,,2026-07-25T10:20:24.156600Z,trajectories/ablation_v4flash_prose/B08_aucell_pathway_scoring__deepseek_omicverse_prose__deepseek_v4_flash__seed1.json
B08_aucell_pathway_scoring,B,medium,deepseek_omicverse_prose,deepseek-v4-flash,2,False,0.6666666666666666,wrong_workflow_order,"{""score_columns_regex"": true, ""score_count_matching"": true, ""tb_celltype_specificity"": false}","score_columns_regex: '^(aucell|score|signature|auc)_'→aucell_t_cell | score_count_matching: 2 matching: ['aucell_t_cell', 'aucell_b_cell'] | tb_celltype_specificity: only 1 columns peak in expected family (need ≥2); samples=['aucell_b_cell↑b_cell (z_gap=6.13)']",7,90.60604238510132,,2026-07-25T12:14:13.246765Z,trajectories/ablation_v4flash_prose/B08_aucell_pathway_scoring__deepseek_omicverse_prose__deepseek_v4_flash__seed2.json
B09_cnmf_gene_programs,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,0,True,1.0,none,"{""cnmf_obsm"": true, ""cnmf_programs_uns"": true, ""dominant_program"": true, ""n_programs"": true, ""cnmf_real_call"": true}","cnmf_obsm: 'X_cnmf|cnmf_usages|gep_usages'→X_cnmf | cnmf_programs_uns: 'cnmf.*program|cnmf.*spectra|cnmf.*gene_loading|gep_program'→cnmf_gene_loadings | cnmf_real_call: real cNMF library invocation: matched [""'\\\\bget_results_rfc\\\\b'→'get_results_rfc'"", ""'\\\\bget_results_rfc\\\\b'→'get_results_rfc'""]",37,819.7397944927216,,2026-07-25T09:36:20.592446Z,trajectories/ablation_v4flash_prose/B09_cnmf_gene_programs__deepseek_omicverse_prose__deepseek_v4_flash__seed0.json
B09_cnmf_gene_programs,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,1,True,1.0,none,"{""cnmf_obsm"": true, ""cnmf_programs_uns"": true, ""dominant_program"": true, ""n_programs"": true, ""cnmf_real_call"": true}","cnmf_obsm: 'X_cnmf|cnmf_usages|gep_usages'→X_cnmf | cnmf_programs_uns: 'cnmf.*program|cnmf.*spectra|cnmf.*gene_loading|gep_program'→cnmf_programs_top_genes | cnmf_real_call: real cNMF library invocation: matched [""'\\\\bget_results_rfc\\\\b'→'get_results_rfc'"", ""'\\\\bov\\\\.single\\\\.cNMF\\\\b'→'ov.single.cNMF'""]",22,371.2073392868042,,2026-07-25T12:38:59.482374Z,trajectories/ablation_v4flash_prose/B09_cnmf_gene_programs__deepseek_omicverse_prose__deepseek_v4_flash__seed1.json
B09_cnmf_gene_programs,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,2,True,1.0,none,"{""cnmf_obsm"": true, ""cnmf_programs_uns"": true, ""dominant_program"": true, ""n_programs"": true, ""cnmf_real_call"": true}","cnmf_obsm: 'X_cnmf|cnmf_usages|gep_usages'→X_cnmf | cnmf_programs_uns: 'cnmf.*program|cnmf.*spectra|cnmf.*gene_loading|gep_program'→cnmf_gene_loadings | cnmf_real_call: real cNMF library invocation: matched [""'\\\\bget_results_rfc\\\\b'→'get_results_rfc'"", ""'\\\\bget_results_rfc\\\\b'→'get_results_rfc'""]",12,502.92051935195923,,2026-07-25T18:20:37.169744Z,trajectories/ablation_v4flash_prose/B09_cnmf_gene_programs__deepseek_omicverse_prose__deepseek_v4_flash__seed2.json
B10_gene_regulatory_network,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,0,True,1.0,none,"{""regulon_obsm"": true, ""regulon_uns"": true, ""n_regulons"": true}",regulon_obsm: 'regulon|tf_module|^X_auc|auc_'→X_regulon_auc | regulon_uns: 'regulon|network|grn'→n_regulons | n_regulons: obsm['X_regulon_auc'] has 64 dims,30,3052.0802116394043,,2026-07-25T10:27:12.967124Z,trajectories/ablation_v4flash_prose/B10_gene_regulatory_network__deepseek_omicverse_prose__deepseek_v4_flash__seed0.json
B10_gene_regulatory_network,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,1,True,1.0,none,"{""regulon_obsm"": true, ""regulon_uns"": true, ""n_regulons"": true}",regulon_obsm: 'regulon|tf_module|^X_auc|auc_'→X_regulon_auc | regulon_uns: 'regulon|network|grn'→grn_network | n_regulons: obsm['X_regulon_auc'] has 57 dims,19,2644.462944507599,,2026-07-25T13:23:04.329965Z,trajectories/ablation_v4flash_prose/B10_gene_regulatory_network__deepseek_omicverse_prose__deepseek_v4_flash__seed1.json
B10_gene_regulatory_network,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,2,True,1.0,none,"{""regulon_obsm"": true, ""regulon_uns"": true, ""n_regulons"": true}",regulon_obsm: 'regulon|tf_module|^X_auc|auc_'→X_regulon_auc | regulon_uns: 'regulon|network|grn'→regulon_grn | n_regulons: obsm['X_regulon_auc'] has 34 dims,26,4588.058768033981,,2026-07-25T19:37:05.561950Z,trajectories/ablation_v4flash_prose/B10_gene_regulatory_network__deepseek_omicverse_prose__deepseek_v4_flash__seed2.json
B11_scrna_cell_cell_communication,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,0,True,1.0,none,"{""ccc_table"": true, ""celltype_obs"": true, ""ccc_real_call"": true}","ccc_table: 'ccc|lr_pairs|cell_communication|cellphonedb|liana|interactions'→cell_communication_liana | ccc_real_call: real CCC library invocation (cellphonedb/liana/commot/ov.single): matched [""'\\\\bcellphonedb_v5\\\\b'→'cellphonedb_v5'"", ""'\\\\bcellphonedb_v5\\\\b'→'cellphonedb_v5'""]",17,209.83350801467896,,2026-07-25T10:01:21.784230Z,trajectories/ablation_v4flash_prose/B11_scrna_cell_cell_communication__deepseek_omicverse_prose__deepseek_v4_flash__seed0.json
B11_scrna_cell_cell_communication,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,1,False,0.6666666666666666,wrong_workflow_order,"{""ccc_table"": true, ""celltype_obs"": true, ""ccc_real_call"": false}",ccc_table: 'ccc|lr_pairs|cell_communication|cellphonedb|liana|interactions'→lr_pairs_cellphonedb | ccc_real_call: real CCC library invocation (cellphonedb/liana/commot/ov.single): no markers in tool output,36,3834.567548274994,,2026-07-25T11:24:19.106216Z,trajectories/ablation_v4flash_prose/B11_scrna_cell_cell_communication__deepseek_omicverse_prose__deepseek_v4_flash__seed1.json
B11_scrna_cell_cell_communication,B,hard,deepseek_omicverse_prose,deepseek-v4-flash,2,True,1.0,none,"{""ccc_table"": true, ""celltype_obs"": true, ""ccc_real_call"": true}","ccc_table: 'ccc|lr_pairs|cell_communication|cellphonedb|liana|interactions'→cell_communication_liana | ccc_real_call: real CCC library invocation (cellphonedb/liana/commot/ov.single): matched [""'\\\\bcellphonedb_v5\\\\b'→'cellphonedb_v5'""]",17,772.7273070812225,,2026-07-25T12:27:06.280174Z,trajectories/ablation_v4flash_prose/B11_scrna_cell_cell_communication__deepseek_omicverse_prose__deepseek_v4_flash__seed2.json
