task_id,layer,difficulty,system,model_id,seed,passed,score,failure_mode,rubric_json,notes,n_turns,wallclock_s,adapter_error,started_at,trajectory
C01_visium_spatial_domain,C,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,False,0.6666666666666666,wrong_tool_choice,"{""spatial_obsm"": true, ""ground_truth_loaded"": true, ""spatial_domain"": true, ""n_domains"": false, ""spatial_silhouette"": false, ""ari_vs_ground_truth"": true}","n_domains: obs['spatial_domain'].nunique()=24 not in [4,12] | spatial_silhouette: spatial silhouette(spatial_domain | spatial) = -0.098 < 0.05 | ari_vs_ground_truth: ARI(['spatial_domain', 'clusters', 'leiden', 'spatial_clusters'] vs ground_truth_layer) = 0.223",25,834.7647750377655,,2026-07-26T03:11:28.801417Z,trajectories/abl_description/C01_visium_spatial_domain__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
C02_visium_hd_svg,C,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""spatial_obsm"": true, ""svg_marker"": true, ""svg_count"": true}",svg_count: var['space_variable_features'].sum()=2000 ≥ 100,27,5872.498354673386,,2026-07-26T04:49:36.808361Z,trajectories/abl_description/C02_visium_hd_svg__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
C04_spatial_trajectory_stt,C,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""spatial_obsm"": true, ""pseudotime_obs"": true, ""spatial_domain_obs"": true, ""domain_unique_count"": true, ""transition_uns"": true, ""stt_real_call"": true}","transition_uns: 'transition|tensor|stt|trajectory'→domain_transition | stt_real_call: real STT (spatial-transition-tensor) invocation: matched [""'\\\\bov\\\\.space\\\\.STT\\\\b'→'ov.space.STT'""]",19,133.7393980026245,,2026-07-26T04:51:50.682580Z,trajectories/abl_description/C04_spatial_trajectory_stt__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
C05_spatial_celltype_deconvolution,C,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,False,0.6666666666666666,wrong_tool_choice,"{""spatial_obsm"": true, ""fractions_present"": false, ""deconv_real_call"": true}","fractions_present: fractions don't sum to 1 (median sum = 1.000) | deconv_real_call: real spatial-deconvolution library invocation: matched [""'\\\\bov\\\\.space\\\\.Tangram\\\\b'→'ov.space.Tangram'"", ""'\\\\bov\\\\.space\\\\.Tangram\\\\b'→'ov.space.Tangram'""]",16,1028.2272984981537,,2026-07-26T05:09:01.876175Z,trajectories/abl_description/C05_spatial_celltype_deconvolution__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
E01_bulk_deconvolution,E,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""fractions_present"": true, ""multi_method_agreement"": true}","fractions_present: 14 fraction cols, sums≈1, median 13.0 non-zero per sample | multi_method_agreement: 3 methods; mean correlation = 0.631",16,1309.4008839130402,,2026-07-26T05:30:54.934808Z,trajectories/abl_description/E01_bulk_deconvolution__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
E03_bulk_de_multi_method,E,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""rank_present"": true, ""rank_substructure"": true, ""multi_method_de_consistency"": true}",multi_method_de_consistency: 5 DE methods; mean Jaccard = 0.232,25,646.8428664207458,,2026-07-26T05:41:41.790630Z,trajectories/abl_description/E03_bulk_de_multi_method__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
E04_bulk_wgcna,E,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,False,0.5,wrong_tool_choice,"{""module_assignment"": false, ""n_modules"": false, ""module_trait_table"": true, ""wgcna_real_call"": true}","module_assignment: var missing: ['any-of:[module_color|wgcna_module|module|modules|module_id|module_label]'] | n_modules: var key missing: ['module_color', 'wgcna_module', 'module', 'modules', 'module_id', 'module_label'] | wgcna_real_call: real WGCNA / pyWGCNA invocation: matched [""'\\\\bPyWGCNA\\\\b'→'pyWGCNA'"", ""'\\\\bPyWGCNA\\\\b'→'pyWGCNA'""]",13,705.6715795993805,,2026-07-26T05:53:37.019721Z,trajectories/abl_description/E04_bulk_wgcna__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
E05_bulk_metabol_multivariate,E,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""group_obs"": true, ""two_distinct_groups"": true, ""multivariate_obsm"": true, ""two_distinct_methods"": true, ""supervised_separation"": true}","multivariate_obsm: '^X_(pca|plsda|opls.?da|pls.?da|pls)$'→X_oplsda | two_distinct_methods: 4 matching: ['X_oplsda', 'X_pca', 'X_pls_da', 'X_plsda'] | supervised_separation: silhouette(X_plsda | group) = 0.298",13,159.15409183502197,,2026-07-26T05:56:16.182906Z,trajectories/abl_description/E05_bulk_metabol_multivariate__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
E06_pathway_enrichment,E,medium,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""rank_present"": true, ""enrichment_table"": true}",enrichment_table: 'enrich|gsea'→enrichment_go_bp,23,196.03186631202698,,2026-07-26T05:59:32.224088Z,trajectories/abl_description/E06_pathway_enrichment__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
E07_ppi_network,E,medium,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""rank_present"": true, ""ppi_table"": true, ""hub_summary"": true, ""ppi_real_call"": true}","ppi_table: 'ppi|interaction|network'→ppi_hub_genes | hub_summary: 'hub|degree|central'→ppi_hub_genes | ppi_real_call: real STRINGdb / PPI library invocation: matched [""'\\\\bov\\\\.bulk\\\\.string_interaction\\\\b'→'ov.bulk.string_interaction'"", ""'\\\\bov\\\\.bulk\\\\.string_interaction\\\\b'→'ov.bulk.string_interaction'""]",16,159.1706576347351,,2026-07-26T06:02:11.409260Z,trajectories/abl_description/E07_ppi_network__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
F01_multi_mode_velocity,F,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""velocity_layer"": true, ""velocity_umap_obsm"": true, ""modes_directionally_agree"": true, ""velocity_flows_from_root"": true}","velocity_layer: '^(velocity|velo)(_[A-Za-z0-9]+)?$'→velocity | velocity_umap_obsm: '^(velocity|velo)(_[A-Za-z0-9]+)?_umap$'→velocity_S_umap | modes_directionally_agree: mean cosine=1.000 between ['velocity', 'velocity_S'] | velocity_flows_from_root: outward cosine=0.273 (velocity flows from 'Ductal')",16,1408.002893447876,,2026-07-26T06:25:39.824108Z,trajectories/abl_description/F01_multi_mode_velocity__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
F02_multi_method_trajectory,F,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""two_pseudotime_obs"": true, ""pseudotime_anchored_at_root"": true, ""branch_detection"": true, ""pseudotime_methods_agree"": true}","two_pseudotime_obs: distinct pseudotime cols: ['dpt_pseudotime', 'palantir_pseudotime'] | pseudotime_anchored_at_root: all 2 pseudotime cols anchor at 'Ductal' | branch_detection: 4 terminal/branch states detected | pseudotime_methods_agree: 2 methods, min pairwise Spearman = 0.893 (dpt_pseudotime↔palantir_pseudotime)",12,193.4829285144806,,2026-07-26T06:28:54.096428Z,trajectories/abl_description/F02_multi_method_trajectory__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
F03_paga_pseudotime,F,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""neighbors"": true, ""paga"": true, ""paga_connectivities"": true, ""pseudotime_obs"": true}",,8,96.11719393730164,,2026-07-26T06:30:30.491292Z,trajectories/abl_description/F03_paga_pseudotime__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
F04_multi_backend_pseudotime,F,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""clusters_obs"": true, ""two_pseudotime_obs"": true, ""pseudotime_anchored_at_root"": true, ""pseudotime_methods_agree"": true}","two_pseudotime_obs: 2 matching: ['palantir_pseudotime', 'dpt_pseudotime'] | pseudotime_anchored_at_root: palantir_pseudotime: root cluster 'Ductal' has the lowest median pseudotime (0.202) | pseudotime_methods_agree: 2 methods, min pairwise Spearman = 0.895 (palantir_pseudotime↔dpt_pseudotime)",19,847.9180793762207,,2026-07-26T06:44:38.964659Z,trajectories/abl_description/F04_multi_backend_pseudotime__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
G01_16s_diversity,G,medium,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""alpha_present"": true, ""beta_present"": true, ""alpha_group_test"": true, ""beta_permanova"": true}","alpha_present: alpha diversity present: ['shannon', 'observed_otus', 'observed_asvs', 'simpson'] | beta_present: beta diversity matrix at beta_distance: shape (20, 20) | alpha_group_test: group alpha-diversity test stored: uns['alpha_test_kruskal'] p=0.131 | beta_permanova: PERMANOVA-style test passed: uns['beta_permanova'] p=0.001",14,131.98305678367615,,2026-07-26T06:46:50.956711Z,trajectories/abl_description/G01_16s_diversity__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
G02_multi_method_da,G,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""multi_method_da_results"": true}",multi_method_da_results: 2 DA methods; mean top-30 Jaccard = 0.364,13,197.3474886417389,,2026-07-26T06:50:08.313288Z,trajectories/abl_description/G02_multi_method_da__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
G03_16s_ordination_pcoa,G,medium,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""beta_dist_present"": true, ""pcoa_obsm"": true, ""pcoa_variance"": true, ""group_separation"": true}","beta_dist_present: beta diversity matrix at braycurtis: shape (20, 20) | pcoa_obsm: 'pcoa|PCoA'→braycurtis_pcoa | pcoa_variance: 'pcoa.*var|var.*pcoa|variance_explained|expl'→braycurtis_pcoa_var | group_separation: PERMANOVA-style test passed: uns['permanova_test'] p=0.001",10,103.14134526252747,,2026-07-26T06:51:51.463460Z,trajectories/abl_description/G03_16s_ordination_pcoa__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
G04_16s_taxonomic_collapse,G,medium,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""genus_table"": true, ""phylum_table"": true, ""asv_shannon"": true, ""genus_shannon"": true, ""shannon_ordering"": true, ""top_genera"": true}",genus_table: '(abundance|collaps(e|ed)|table|counts).*genus|genus.*(abundance|collaps|table|counts)'→abundance_genus | phylum_table: '(abundance|collaps(e|ed)|table|counts).*phylum|phylum.*(abundance|collaps|table|counts)'→abundance_phylum | genus_shannon: 'shannon.*genus|genus.*shannon'→shannon_genus | shannon_ordering: 20/20 (100%) of rows satisfy obs['shannon'] a_gt_b obs['shannon_genus'] | top_genera: 'top.*genus|top.*genera|top_taxa'→top5_genera,7,43.19454312324524,,2026-07-26T06:52:34.667264Z,trajectories/abl_description/G04_16s_taxonomic_collapse__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
G05_phylogenetic_diversity,G,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""tree_newick"": true, ""faith_pd_obs"": true, ""unifrac_distance"": true, ""unifrac_test"": true}","tree_newick: 'tree|phylogen|newick'→phylogeny | unifrac_distance: beta diversity matrix at unifrac: shape (20, 20) | unifrac_test: '(unifrac|tree).*(permanova|anosim|test)|(permanova|anosim).*(unifrac|tree)'→unifrac_permanova",18,459.02641201019287,,2026-07-26T07:00:13.703604Z,trajectories/abl_description/G05_phylogenetic_diversity__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
L01_foundation_model_cell_embedding,L,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,False,0.0,exceeded_turns,"{""fm_embedding_obsm"": false, ""embedding_dim_at_least"": false, ""neighbors_on_fm"": false, ""celltype_silhouette_fm"": false, ""fm_real_call"": false}","fm_embedding_obsm: obsm missing: [""regex:'^X_(scgpt|geneformer|scfoundation|uce|cellplm|tabula|scbert|scmulan|tgpt|cellfm|sccello|scprint|aidocell|pulsar|nicheformer|fm)$|^X_.*foundation|^X_fm'""] | embedding_dim_at_least: obsm key missing among aliases: ['X_scgpt', 'X_geneformer', 'X_uce', 'X_cellplm', 'X_scfoundation', 'X_tabula', 'X_fm', 'X_foundation'] | neighbors_on_fm: uns missing: ['neighbors'] | celltype_silhouette_fm: obsm key missing among aliases: ['X_scgpt', 'X_geneformer', 'X_uce', 'X_cellplm', 'X_scfoundation', 'X_tabula', 'X_fm', 'X_foundation'] | fm_real_call: real foundation-model invocation: no markers in tool output",50,989.7091746330261,,2026-07-26T07:16:43.712267Z,trajectories/abl_description/L01_foundation_model_cell_embedding__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
L02_foundation_model_celltype_annotation,L,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""fine_tune_evidence"": true}","fine_tune_evidence: fine-tune evidence found (3+ matches): [""'\\\\[scGPT\\\\]\\\\s+(Fine-tuning|FINE-TUNING|Training)\\\\b'→'[SCGPT] FINE-TUNING'"", ""'\\\\[scGPT\\\\]\\\\s+(Fine-tuning|FINE-TUNING|Training)\\\\b'→'[SCGPT] FINE-TUNING'""]",38,3238.2922818660736,,2026-07-26T08:10:42.537242Z,trajectories/abl_description/L02_foundation_model_celltype_annotation__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
L03_foundation_model_zero_shot_inference,L,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,False,0.3333333333333333,exceeded_turns,"{""fm_inference_artifact"": false, ""fm_inference_summary"": false, ""fm_real_call"": true}","fm_inference_artifact: no key matches /['(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation).*(imputed|denoised|corrected|inferred|reconstructed)']/ in any of ['layers', 'obsm'] | fm_inference_summary: uns missing: [""regex:'(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation).*(inference|metrics|summary)|^(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation)$'""] | fm_real_call: real foundation-model invocation: matched [""'from\\\\s+geneformer\\\\s+import'→'from geneformer import'""]",50,1194.9907474517822,,2026-07-26T08:30:38.492826Z,trajectories/abl_description/L03_foundation_model_zero_shot_inference__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
L04_foundation_model_perturbation_response,L,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,False,0.5,wrong_tool_choice,"{""perturb_layer"": false, ""perturb_uns"": true, ""perturb_response_obs"": false, ""perturbation_real_call"": true}","perturb_layer: layers missing: [""regex:'perturb|_pred$|_predicted$'""] | perturb_uns: 'perturb'→perturbation | perturb_response_obs: obs missing: [""regex:'perturb|_response$|_pred_magnitude'""] | perturbation_real_call: real perturbation-prediction call: matched [""'ov\\\\.llm\\\\.SCLLMManager\\\\b'→'ov.llm.SCLLMManager'"", ""'ov\\\\.llm\\\\.SCLLMManager\\\\b'→'ov.llm.SCLLMManager'""]",80,3961.486429452896,,2026-07-26T09:36:40.513807Z,trajectories/abl_description/L04_foundation_model_perturbation_response__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
