task_id,layer,difficulty,system,model_id,seed,passed,score,failure_mode,rubric_json,notes,n_turns,wallclock_s,adapter_error,started_at,trajectory
B10_gene_regulatory_network,B,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""regulon_obsm"": true, ""regulon_uns"": true, ""n_regulons"": true}",regulon_obsm: 'regulon|tf_module|^X_auc|auc_'→X_regulon_auc | regulon_uns: 'regulon|network|grn'→grn_edgelist | n_regulons: obsm['X_regulon_auc'] has 71 dims,31,3695.6352784633636,,2026-07-26T01:58:58.573093Z,trajectories/abl_ns_contract/B10_gene_regulatory_network__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
B11_scrna_cell_cell_communication,B,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""ccc_table"": true, ""celltype_obs"": true, ""ccc_real_call"": true}","ccc_table: 'ccc|lr_pairs|cell_communication|cellphonedb|liana|interactions'→cell_communication_liana | ccc_real_call: real CCC library invocation (cellphonedb/liana/commot/ov.single): matched [""'\\\\bcellphonedb_v5\\\\b'→'cellphonedb_v5'""]",16,731.9919073581696,,2026-07-26T02:11:11.368840Z,trajectories/abl_ns_contract/B11_scrna_cell_cell_communication__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
C01_visium_spatial_domain,C,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""spatial_obsm"": true, ""ground_truth_loaded"": true, ""spatial_domain"": true, ""n_domains"": true, ""spatial_silhouette"": true, ""ari_vs_ground_truth"": true}","spatial_silhouette: spatial silhouette=0.087 | ari_vs_ground_truth: ARI(['spatial_domain', 'clusters', 'leiden', 'spatial_clusters'] vs ground_truth_layer) = 0.316",23,1560.0846288204193,,2026-07-26T02:37:11.552511Z,trajectories/abl_ns_contract/C01_visium_spatial_domain__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
C02_visium_hd_svg,C,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""spatial_obsm"": true, ""svg_marker"": true, ""svg_count"": true}",svg_count: var['space_variable_features'].sum()=500 ≥ 100,23,1660.7893753051758,,2026-07-26T03:05:02.850570Z,trajectories/abl_ns_contract/C02_visium_hd_svg__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
C04_spatial_trajectory_stt,C,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""spatial_obsm"": true, ""pseudotime_obs"": true, ""spatial_domain_obs"": true, ""domain_unique_count"": true, ""transition_uns"": true, ""stt_real_call"": true}","transition_uns: 'transition|tensor|stt|trajectory'→spatial_transition_matrix | stt_real_call: real STT (spatial-transition-tensor) invocation: matched [""'\\\\bov\\\\.space\\\\.STT\\\\b'→'ov.space.STT'"", ""'\\\\bov\\\\.space\\\\.STT\\\\b'→'ov.space.STT'""]",20,444.9780511856079,,2026-07-26T03:12:27.975858Z,trajectories/abl_ns_contract/C04_spatial_trajectory_stt__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
C05_spatial_celltype_deconvolution,C,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""spatial_obsm"": true, ""fractions_present"": true, ""deconv_real_call"": true}","fractions_present: 33 fraction cols, sums≈1, median 11.0 non-zero per sample | deconv_real_call: real spatial-deconvolution library invocation: matched [""'\\\\bov\\\\.space\\\\.Deconvolution\\\\b'→'ov.space.Deconvolution'""]",18,735.6147751808167,,2026-07-26T03:24:45.843909Z,trajectories/abl_ns_contract/C05_spatial_celltype_deconvolution__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
E01_bulk_deconvolution,E,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""fractions_present"": true, ""multi_method_agreement"": true}","fractions_present: 14 fraction cols, sums≈1, median 13.0 non-zero per sample | multi_method_agreement: 4 methods; mean correlation = 0.532",13,1384.6384892463684,,2026-07-26T03:47:50.634429Z,trajectories/abl_ns_contract/E01_bulk_deconvolution__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
E03_bulk_de_multi_method,E,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,False,0.6666666666666666,wrong_tool_choice,"{""rank_present"": true, ""rank_substructure"": true, ""multi_method_de_consistency"": false}",multi_method_de_consistency: mean top-30 Jaccard across methods = 0.127 < 0.15,12,637.9839870929718,,2026-07-26T03:58:28.628488Z,trajectories/abl_ns_contract/E03_bulk_de_multi_method__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
E04_bulk_wgcna,E,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""module_assignment"": true, ""n_modules"": true, ""module_trait_table"": true, ""wgcna_real_call"": true}","n_modules: var['wgcna_module'].nunique()=14 | wgcna_real_call: real WGCNA / pyWGCNA invocation: matched [""'\\\\bPyWGCNA\\\\b'→'pyWGCNA'"", ""'\\\\bPyWGCNA\\\\b'→'pyWGCNA'""]",10,268.2419378757477,,2026-07-26T04:02:57.162828Z,trajectories/abl_ns_contract/E04_bulk_wgcna__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
E05_bulk_metabol_multivariate,E,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""group_obs"": true, ""two_distinct_groups"": true, ""multivariate_obsm"": true, ""two_distinct_methods"": true, ""supervised_separation"": true}","multivariate_obsm: '^X_(pca|plsda|opls.?da|pls.?da|pls)$'→X_oplsda | two_distinct_methods: 3 matching: ['X_oplsda', 'X_pca', 'X_plsda'] | supervised_separation: silhouette(X_plsda | group) = 0.298",13,147.97879695892334,,2026-07-26T04:05:25.150354Z,trajectories/abl_ns_contract/E05_bulk_metabol_multivariate__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
E06_pathway_enrichment,E,medium,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""rank_present"": true, ""enrichment_table"": true}",enrichment_table: 'enrich|gsea'→gsea_enrichment,16,155.05045008659363,,2026-07-26T04:08:00.211215Z,trajectories/abl_ns_contract/E06_pathway_enrichment__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
E07_ppi_network,E,medium,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""rank_present"": true, ""ppi_table"": true, ""hub_summary"": true, ""ppi_real_call"": true}","ppi_table: 'ppi|interaction|network'→ppi_network | hub_summary: 'hub|degree|central'→hub_degree_summary | ppi_real_call: real STRINGdb / PPI library invocation: matched [""'\\\\bov\\\\.bulk\\\\.string_interaction\\\\b'→'ov.bulk.string_interaction'""]",16,141.88812923431396,,2026-07-26T04:10:22.108931Z,trajectories/abl_ns_contract/E07_ppi_network__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
F01_multi_mode_velocity,F,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""velocity_layer"": true, ""velocity_umap_obsm"": true, ""modes_directionally_agree"": true, ""velocity_flows_from_root"": true}","velocity_layer: '^(velocity|velo)(_[A-Za-z0-9]+)?$'→velocity | velocity_umap_obsm: '^(velocity|velo)(_[A-Za-z0-9]+)?_umap$'→velocity_alt_umap | modes_directionally_agree: mean cosine=0.971 between ['velocity', 'velocity_alt'] | velocity_flows_from_root: outward cosine=0.184 (velocity flows from 'Ductal')",10,1006.2411596775055,,2026-07-26T04:27:09.140891Z,trajectories/abl_ns_contract/F01_multi_mode_velocity__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
F02_multi_method_trajectory,F,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""two_pseudotime_obs"": true, ""pseudotime_anchored_at_root"": true, ""branch_detection"": true, ""pseudotime_methods_agree"": true}","two_pseudotime_obs: distinct pseudotime cols: ['palantir_pseudotime', 'dpt_pseudotime'] | pseudotime_anchored_at_root: all 2 pseudotime cols anchor at 'Ductal' | branch_detection: 4 terminal/branch states detected | pseudotime_methods_agree: 2 methods, min pairwise Spearman = 0.921 (palantir_pseudotime↔dpt_pseudotime)",21,664.487359046936,,2026-07-26T04:38:14.084800Z,trajectories/abl_ns_contract/F02_multi_method_trajectory__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
F03_paga_pseudotime,F,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""neighbors"": true, ""paga"": true, ""paga_connectivities"": true, ""pseudotime_obs"": true}",,13,147.7982256412506,,2026-07-26T04:40:42.651338Z,trajectories/abl_ns_contract/F03_paga_pseudotime__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
F04_multi_backend_pseudotime,F,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""clusters_obs"": true, ""two_pseudotime_obs"": true, ""pseudotime_anchored_at_root"": true, ""pseudotime_methods_agree"": true}","two_pseudotime_obs: 3 matching: ['palantir_pseudotime', 'Pseudotime', 'monocle_pseudotime'] | pseudotime_anchored_at_root: palantir_pseudotime: root cluster 'Ductal' has the lowest median pseudotime (0.202) | pseudotime_methods_agree: 3 methods, min pairwise Spearman = 0.960 (palantir_pseudotime↔Pseudotime)",12,181.86455869674683,,2026-07-26T04:43:45.048610Z,trajectories/abl_ns_contract/F04_multi_backend_pseudotime__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
G01_16s_diversity,G,medium,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""alpha_present"": true, ""beta_present"": true, ""alpha_group_test"": true, ""beta_permanova"": true}","alpha_present: alpha diversity present: ['shannon', 'observed_otus', 'observed_asvs', 'simpson'] | beta_present: beta diversity matrix at beta_distance: shape (20, 20) | alpha_group_test: group alpha-diversity test stored: uns['alpha_test'] p=0.131 | beta_permanova: PERMANOVA-style test passed: uns['beta_permanova'] p=0.001",12,125.46180963516235,,2026-07-26T04:45:50.522814Z,trajectories/abl_ns_contract/G01_16s_diversity__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
G02_multi_method_da,G,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""multi_method_da_results"": true}",multi_method_da_results: 2 DA methods; mean top-30 Jaccard = 0.364,12,137.3486053943634,,2026-07-26T04:48:07.879549Z,trajectories/abl_ns_contract/G02_multi_method_da__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
G03_16s_ordination_pcoa,G,medium,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""beta_dist_present"": true, ""pcoa_obsm"": true, ""pcoa_variance"": true, ""group_separation"": true}","beta_dist_present: beta diversity matrix at braycurtis: shape (20, 20) | pcoa_obsm: 'pcoa|PCoA'→braycurtis_pcoa | pcoa_variance: 'pcoa.*var|var.*pcoa|variance_explained|expl'→micro.braycurtis_pcoa_var | group_separation: PERMANOVA-style test passed: uns['braycurtis_permanova'] p=0.001",9,94.2403404712677,,2026-07-26T04:49:42.127701Z,trajectories/abl_ns_contract/G03_16s_ordination_pcoa__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
G04_16s_taxonomic_collapse,G,medium,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""genus_table"": true, ""phylum_table"": true, ""asv_shannon"": true, ""genus_shannon"": true, ""shannon_ordering"": true, ""top_genera"": true}",genus_table: '(abundance|collaps(e|ed)|table|counts).*genus|genus.*(abundance|collaps|table|counts)'→abundance_genus | phylum_table: '(abundance|collaps(e|ed)|table|counts).*phylum|phylum.*(abundance|collaps|table|counts)'→abundance_phylum | genus_shannon: 'shannon.*genus|genus.*shannon'→shannon_genus | shannon_ordering: 20/20 (100%) of rows satisfy obs['shannon'] a_gt_b obs['shannon_genus'] | top_genera: 'top.*genus|top.*genera|top_taxa'→top5_genera,5,31.50808572769165,,2026-07-26T04:50:13.646361Z,trajectories/abl_ns_contract/G04_16s_taxonomic_collapse__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
G05_phylogenetic_diversity,G,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,False,0.75,wrong_tool_choice,"{""tree_newick"": true, ""faith_pd_obs"": true, ""unifrac_distance"": false, ""unifrac_test"": true}","tree_newick: 'tree|phylogen|newick'→phylogeny_tree | unifrac_distance: no beta diversity matrix at any of ['unifrac', 'weighted_unifrac', 'unweighted_unifrac'] | unifrac_test: '(unifrac|tree).*(permanova|anosim|test)|(permanova|anosim).*(unifrac|tree)'→unifrac_permanova_results",26,330.0182509422302,,2026-07-26T04:55:43.674037Z,trajectories/abl_ns_contract/G05_phylogenetic_diversity__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
L01_foundation_model_cell_embedding,L,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,False,0.2,exceeded_turns,"{""fm_embedding_obsm"": false, ""embedding_dim_at_least"": false, ""neighbors_on_fm"": false, ""celltype_silhouette_fm"": false, ""fm_real_call"": true}","fm_embedding_obsm: obsm missing: [""regex:'^X_(scgpt|geneformer|scfoundation|uce|cellplm|tabula|scbert|scmulan|tgpt|cellfm|sccello|scprint|aidocell|pulsar|nicheformer|fm)$|^X_.*foundation|^X_fm'""] | embedding_dim_at_least: obsm key missing among aliases: ['X_scgpt', 'X_geneformer', 'X_uce', 'X_cellplm', 'X_scfoundation', 'X_tabula', 'X_fm', 'X_foundation'] | neighbors_on_fm: uns missing: ['neighbors'] | celltype_silhouette_fm: obsm key missing among aliases: ['X_scgpt', 'X_geneformer', 'X_uce', 'X_cellplm', 'X_scfoundation', 'X_tabula', 'X_fm', 'X_foundation'] | fm_real_call: real foundation-model invocation: matched [""'\\\\[(Embedding|Predicting|Loaded)\\\\]\\\\s+.*(scGPT|Geneformer|scFoundation|UCE|CellPLM)'→'[Loaded] Geneformer'"", ""'\\\\[(Embedding|Predicting|Loaded)\\\\]\\\\s+.*(scGPT|Geneformer|scFoundation|UCE|CellPLM)'→'[Loaded] Geneformer'""]",50,5736.18986415863,,2026-07-26T06:31:20.481750Z,trajectories/abl_ns_contract/L01_foundation_model_cell_embedding__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
L02_foundation_model_celltype_annotation,L,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,False,0.0,wrong_tool_choice,"{""fine_tune_evidence"": false}",fine_tune_evidence: no fine-tune progress markers in trajectory,62,1733.6497213840485,,2026-07-26T07:00:14.631358Z,trajectories/abl_ns_contract/L02_foundation_model_celltype_annotation__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
L03_foundation_model_zero_shot_inference,L,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""fm_inference_artifact"": true, ""fm_inference_summary"": true, ""fm_real_call"": true}","fm_inference_artifact: matched: obsm['X_scgpt_corrected'] | fm_inference_summary: '(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation).*(inference|metrics|summary)|^(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation)$'→scgpt | fm_real_call: real foundation-model invocation: matched [""'ov\\\\.llm\\\\.SCLLMManager\\\\b'→'ov.llm.SCLLMManager'""]",37,1438.135334968567,,2026-07-26T07:24:13.069216Z,trajectories/abl_ns_contract/L03_foundation_model_zero_shot_inference__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
L04_foundation_model_perturbation_response,L,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,False,0.25,exceeded_turns,"{""perturb_layer"": false, ""perturb_uns"": false, ""perturb_response_obs"": false, ""perturbation_real_call"": true}","perturb_layer: layers missing: [""regex:'perturb|_pred$|_predicted$'""] | perturb_uns: uns missing: [""regex:'perturb'""] | perturb_response_obs: obs missing: [""regex:'perturb|_response$|_pred_magnitude'""] | perturbation_real_call: real perturbation-prediction call: matched [""'\\\\bInSilicoPerturber\\\\b'→'InSilicoPerturber'"", ""'\\\\bInSilicoPerturber\\\\b'→'InSilicoPerturber'""]",100,3878.5623366832733,,2026-07-26T08:28:52.389658Z,trajectories/abl_ns_contract/L04_foundation_model_perturbation_response__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
