task_id,layer,difficulty,system,model_id,seed,passed,score,failure_mode,rubric_json,notes,n_turns,wallclock_s,adapter_error,started_at,trajectory
B06_reference_annotation,B,medium,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""predicted_obs"": true, ""ref_celltype_present"": true, ""predicted_coverage"": true}",,16,189.39300179481506,,2026-07-25T23:58:04.688890Z,trajectories/abl_aliases/B06_reference_annotation__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
B08_aucell_pathway_scoring,B,medium,deepseek_omicverse_ablate,deepseek-v4-flash,0,False,0.6666666666666666,wrong_workflow_order,"{""score_columns_regex"": true, ""score_count_matching"": true, ""tb_celltype_specificity"": false}","score_columns_regex: '^(aucell|score|signature|auc)_'→signature_tcell_aucell | score_count_matching: 2 matching: ['signature_tcell_aucell', 'signature_bcell_aucell'] | tb_celltype_specificity: only 1 columns peak in expected family (need ≥2); samples=['signature_bcell_aucell↑b_cell (z_gap=4.02)']",9,111.15405631065369,,2026-07-25T23:59:56.328336Z,trajectories/abl_aliases/B08_aucell_pathway_scoring__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
B09_cnmf_gene_programs,B,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""cnmf_obsm"": true, ""cnmf_programs_uns"": true, ""dominant_program"": true, ""n_programs"": true, ""cnmf_real_call"": true}","cnmf_obsm: 'X_cnmf|cnmf_usages|gep_usages'→X_cnmf | cnmf_programs_uns: 'cnmf.*program|cnmf.*spectra|cnmf.*gene_loading|gep_program'→cnmf_gene_loadings | cnmf_real_call: real cNMF library invocation: matched [""'\\\\bget_results_rfc\\\\b'→'get_results_rfc'"", ""'\\\\bget_results_rfc\\\\b'→'get_results_rfc'""]",15,380.4448001384735,,2026-07-26T00:06:17.247493Z,trajectories/abl_aliases/B09_cnmf_gene_programs__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
B10_gene_regulatory_network,B,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""regulon_obsm"": true, ""regulon_uns"": true, ""n_regulons"": true}",regulon_obsm: 'regulon|tf_module|^X_auc|auc_'→X_regulon_auc | regulon_uns: 'regulon|network|grn'→regulon_grn_edgelist | n_regulons: obsm['X_regulon_auc'] has 57 dims,28,1022.9241437911987,,2026-07-26T00:23:20.869150Z,trajectories/abl_aliases/B10_gene_regulatory_network__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
B11_scrna_cell_cell_communication,B,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""ccc_table"": true, ""celltype_obs"": true, ""ccc_real_call"": true}","ccc_table: 'ccc|lr_pairs|cell_communication|cellphonedb|liana|interactions'→ccc_lr_results | ccc_real_call: real CCC library invocation (cellphonedb/liana/commot/ov.single): matched [""'\\\\bcellphonedb_v5\\\\b'→'cellphonedb_v5'""]",14,903.4096384048462,,2026-07-26T00:38:24.761151Z,trajectories/abl_aliases/B11_scrna_cell_cell_communication__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
C01_visium_spatial_domain,C,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,False,0.8333333333333334,wrong_tool_choice,"{""spatial_obsm"": true, ""ground_truth_loaded"": true, ""spatial_domain"": true, ""n_domains"": true, ""spatial_silhouette"": false, ""ari_vs_ground_truth"": true}","spatial_silhouette: spatial silhouette(spatial_domain | spatial) = 0.045 < 0.05 | ari_vs_ground_truth: ARI(['spatial_domain', 'clusters', 'leiden', 'spatial_clusters'] vs ground_truth_layer) = 0.256",29,2167.7605147361755,,2026-07-26T01:14:34.368659Z,trajectories/abl_aliases/C01_visium_spatial_domain__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
C02_visium_hd_svg,C,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""spatial_obsm"": true, ""svg_marker"": true, ""svg_count"": true}",svg_count: var['space_variable_features'].sum()=1692 ≥ 100,26,1754.3564126491547,,2026-07-26T01:44:28.188421Z,trajectories/abl_aliases/C02_visium_hd_svg__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
C04_spatial_trajectory_stt,C,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""spatial_obsm"": true, ""pseudotime_obs"": true, ""spatial_domain_obs"": true, ""domain_unique_count"": true, ""transition_uns"": true, ""stt_real_call"": true}","transition_uns: 'transition|tensor|stt|trajectory'→spatial_trajectory_info | stt_real_call: real STT (spatial-transition-tensor) invocation: matched [""'\\\\bov\\\\.space\\\\.STT\\\\b'→'ov.space.STT'""]",18,237.21227717399597,,2026-07-26T01:48:25.619668Z,trajectories/abl_aliases/C04_spatial_trajectory_stt__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
C05_spatial_celltype_deconvolution,C,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,False,0.6666666666666666,wrong_tool_choice,"{""spatial_obsm"": true, ""fractions_present"": false, ""deconv_real_call"": true}","fractions_present: fractions don't sum to 1 (median sum = 1.000) | deconv_real_call: real spatial-deconvolution library invocation: matched [""'\\\\bov\\\\.space\\\\.Deconvolution\\\\b'→'ov.space.Deconvolution'"", ""'\\\\bov\\\\.space\\\\.Deconvolution\\\\b'→'ov.space.Deconvolution'""]",20,2224.344024181366,,2026-07-26T02:25:37.828876Z,trajectories/abl_aliases/C05_spatial_celltype_deconvolution__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
E01_bulk_deconvolution,E,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""fractions_present"": true, ""multi_method_agreement"": true}","fractions_present: 14 fraction cols, sums≈1, median 13.5 non-zero per sample | multi_method_agreement: 4 methods; mean correlation = 0.445",19,1343.6078145503998,,2026-07-26T02:48:01.569893Z,trajectories/abl_aliases/E01_bulk_deconvolution__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
E03_bulk_de_multi_method,E,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""rank_present"": true, ""rank_substructure"": true, ""multi_method_de_consistency"": true}",multi_method_de_consistency: 4 DE methods; mean Jaccard = 0.269,14,144.283940076828,,2026-07-26T02:50:25.869585Z,trajectories/abl_aliases/E03_bulk_de_multi_method__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
E04_bulk_wgcna,E,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""module_assignment"": true, ""n_modules"": true, ""module_trait_table"": true, ""wgcna_real_call"": true}","n_modules: var['module_color'].nunique()=12 | wgcna_real_call: real WGCNA / pyWGCNA invocation: matched [""'\\\\bPyWGCNA\\\\b'→'pyWGCNA'"", ""'\\\\bPyWGCNA\\\\b'→'pyWGCNA'""]",21,418.0232150554657,,2026-07-26T02:57:36.086594Z,trajectories/abl_aliases/E04_bulk_wgcna__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
E05_bulk_metabol_multivariate,E,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""group_obs"": true, ""two_distinct_groups"": true, ""multivariate_obsm"": true, ""two_distinct_methods"": true, ""supervised_separation"": true}","multivariate_obsm: '^X_(pca|plsda|opls.?da|pls.?da|pls)$'→X_oplsda | two_distinct_methods: 3 matching: ['X_oplsda', 'X_pca', 'X_plsda'] | supervised_separation: silhouette(X_plsda | group) = 0.298",13,231.34868144989014,,2026-07-26T03:01:27.444537Z,trajectories/abl_aliases/E05_bulk_metabol_multivariate__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
E06_pathway_enrichment,E,medium,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""rank_present"": true, ""enrichment_table"": true}",enrichment_table: 'enrich|gsea'→enrich_go_bp,23,452.4176001548767,,2026-07-26T03:08:59.875737Z,trajectories/abl_aliases/E06_pathway_enrichment__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
E07_ppi_network,E,medium,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""rank_present"": true, ""ppi_table"": true, ""hub_summary"": true, ""ppi_real_call"": true}","ppi_table: 'ppi|interaction|network'→ppi_hub_genes | hub_summary: 'hub|degree|central'→ppi_hub_genes | ppi_real_call: real STRINGdb / PPI library invocation: matched [""'\\\\bov\\\\.bulk\\\\.string_interaction\\\\b'→'ov.bulk.string_interaction'""]",26,312.9580867290497,,2026-07-26T03:14:12.845864Z,trajectories/abl_aliases/E07_ppi_network__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
F01_multi_mode_velocity,F,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""velocity_layer"": true, ""velocity_umap_obsm"": true, ""modes_directionally_agree"": true, ""velocity_flows_from_root"": true}","velocity_layer: '^(velocity|velo)(_[A-Za-z0-9]+)?$'→velocity | velocity_umap_obsm: '^(velocity|velo)(_[A-Za-z0-9]+)?_umap$'→velocity_S_umap | modes_directionally_agree: mean cosine=1.000 between ['velocity', 'velocity_S'] | velocity_flows_from_root: outward cosine=0.232 (velocity flows from 'Ductal')",37,875.2217621803284,,2026-07-26T03:28:48.646592Z,trajectories/abl_aliases/F01_multi_mode_velocity__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
F02_multi_method_trajectory,F,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""two_pseudotime_obs"": true, ""pseudotime_anchored_at_root"": true, ""branch_detection"": true, ""pseudotime_methods_agree"": true}","two_pseudotime_obs: distinct pseudotime cols: ['palantir_pseudotime', 'dpt_pseudotime'] | pseudotime_anchored_at_root: all 2 pseudotime cols anchor at 'Ductal' | branch_detection: 4 terminal/branch states detected | pseudotime_methods_agree: 2 methods, min pairwise Spearman = 0.893 (palantir_pseudotime↔dpt_pseudotime)",24,1186.188096523285,,2026-07-26T03:48:35.388352Z,trajectories/abl_aliases/F02_multi_method_trajectory__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
F03_paga_pseudotime,F,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""neighbors"": true, ""paga"": true, ""paga_connectivities"": true, ""pseudotime_obs"": true}",,15,202.35050630569458,,2026-07-26T03:51:58.184807Z,trajectories/abl_aliases/F03_paga_pseudotime__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
F04_multi_backend_pseudotime,F,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""clusters_obs"": true, ""two_pseudotime_obs"": true, ""pseudotime_anchored_at_root"": true, ""pseudotime_methods_agree"": true}","two_pseudotime_obs: 2 matching: ['palantir_pseudotime', 'dpt_pseudotime'] | pseudotime_anchored_at_root: palantir_pseudotime: root cluster 'Ductal' has the lowest median pseudotime (0.202) | pseudotime_methods_agree: 2 methods, min pairwise Spearman = 0.921 (palantir_pseudotime↔dpt_pseudotime)",14,857.4625885486603,,2026-07-26T04:06:16.194337Z,trajectories/abl_aliases/F04_multi_backend_pseudotime__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
G01_16s_diversity,G,medium,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""alpha_present"": true, ""beta_present"": true, ""alpha_group_test"": true, ""beta_permanova"": true}","alpha_present: alpha diversity present: ['shannon', 'observed_otus', 'observed_asvs', 'simpson'] | beta_present: beta diversity matrix at beta_distance: shape (20, 20) | alpha_group_test: group alpha-diversity test stored: uns['alpha_test_kruskal'] p=0.131 | beta_permanova: PERMANOVA-style test passed: uns['beta_permanova'] p=0.001",10,114.845632314682,,2026-07-26T04:08:11.060509Z,trajectories/abl_aliases/G01_16s_diversity__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
G02_multi_method_da,G,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""multi_method_da_results"": true}",multi_method_da_results: 2 DA methods; mean top-30 Jaccard = 0.364,12,190.57390880584717,,2026-07-26T04:11:21.643390Z,trajectories/abl_aliases/G02_multi_method_da__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
G03_16s_ordination_pcoa,G,medium,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""beta_dist_present"": true, ""pcoa_obsm"": true, ""pcoa_variance"": true, ""group_separation"": true}","beta_dist_present: beta diversity matrix at braycurtis: shape (20, 20) | pcoa_obsm: 'pcoa|PCoA'→braycurtis_pcoa | pcoa_variance: 'pcoa.*var|var.*pcoa|variance_explained|expl'→braycurtis_pcoa_var | group_separation: PERMANOVA-style test passed: uns['permanova_test'] p=0.001",18,193.80109238624573,,2026-07-26T04:14:35.453956Z,trajectories/abl_aliases/G03_16s_ordination_pcoa__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
G04_16s_taxonomic_collapse,G,medium,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""genus_table"": true, ""phylum_table"": true, ""asv_shannon"": true, ""genus_shannon"": true, ""shannon_ordering"": true, ""top_genera"": true}",genus_table: '(abundance|collaps(e|ed)|table|counts).*genus|genus.*(abundance|collaps|table|counts)'→abundance_genus | phylum_table: '(abundance|collaps(e|ed)|table|counts).*phylum|phylum.*(abundance|collaps|table|counts)'→abundance_phylum | genus_shannon: 'shannon.*genus|genus.*shannon'→shannon_genus | shannon_ordering: 20/20 (100%) of rows satisfy obs['shannon'] a_gt_b obs['shannon_genus'] | top_genera: 'top.*genus|top.*genera|top_taxa'→top5_genera,6,39.268007040023804,,2026-07-26T04:15:14.731095Z,trajectories/abl_aliases/G04_16s_taxonomic_collapse__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
G05_phylogenetic_diversity,G,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""tree_newick"": true, ""faith_pd_obs"": true, ""unifrac_distance"": true, ""unifrac_test"": true}","tree_newick: 'tree|phylogen|newick'→phylogeny | unifrac_distance: beta diversity matrix at unifrac: shape (20, 20) | unifrac_test: '(unifrac|tree).*(permanova|anosim|test)|(permanova|anosim).*(unifrac|tree)'→unifrac_anosim",23,197.9955747127533,,2026-07-26T04:18:32.735596Z,trajectories/abl_aliases/G05_phylogenetic_diversity__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
L01_foundation_model_cell_embedding,L,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,False,0.0,exceeded_turns,"{""fm_embedding_obsm"": false, ""embedding_dim_at_least"": false, ""neighbors_on_fm"": false, ""celltype_silhouette_fm"": false, ""fm_real_call"": false}","fm_embedding_obsm: obsm missing: [""regex:'^X_(scgpt|geneformer|scfoundation|uce|cellplm|tabula|scbert|scmulan|tgpt|cellfm|sccello|scprint|aidocell|pulsar|nicheformer|fm)$|^X_.*foundation|^X_fm'""] | embedding_dim_at_least: obsm key missing among aliases: ['X_scgpt', 'X_geneformer', 'X_uce', 'X_cellplm', 'X_scfoundation', 'X_tabula', 'X_fm', 'X_foundation'] | neighbors_on_fm: uns missing: ['neighbors'] | celltype_silhouette_fm: obsm key missing among aliases: ['X_scgpt', 'X_geneformer', 'X_uce', 'X_cellplm', 'X_scfoundation', 'X_tabula', 'X_fm', 'X_foundation'] | fm_real_call: real foundation-model invocation: no markers in tool output",50,3010.4733221530914,,2026-07-26T05:08:43.575951Z,trajectories/abl_aliases/L01_foundation_model_cell_embedding__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
L02_foundation_model_celltype_annotation,L,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""fine_tune_evidence"": true}","fine_tune_evidence: fine-tune evidence found (1+ matches): [""'\\\\b(train_loss|val_loss|train_acc|val_acc)\\\\s*[:=]\\\\s*\\\\d+\\\\.\\\\d+'→'train_loss=0.4281'""]",50,3653.0693390369415,,2026-07-26T06:09:37.079361Z,trajectories/abl_aliases/L02_foundation_model_celltype_annotation__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
L03_foundation_model_zero_shot_inference,L,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,False,0.6666666666666666,wrong_tool_choice,"{""fm_inference_artifact"": false, ""fm_inference_summary"": true, ""fm_real_call"": true}","fm_inference_artifact: no key matches /['(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation).*(imputed|denoised|corrected|inferred|reconstructed)']/ in any of ['layers', 'obsm'] | fm_inference_summary: '(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation).*(inference|metrics|summary)|^(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation)$'→scGPT | fm_real_call: real foundation-model invocation: matched [""'\\\\[scGPT\\\\]\\\\s+Prediction batches'→'[scGPT] Prediction batches'"", ""'\\\\[scGPT\\\\]\\\\s+Prediction batches'→'[scGPT] Prediction batches'""]",43,1226.420615196228,,2026-07-26T06:30:04.158296Z,trajectories/abl_aliases/L03_foundation_model_zero_shot_inference__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
L04_foundation_model_perturbation_response,L,hard,deepseek_omicverse_ablate,deepseek-v4-flash,0,True,1.0,none,"{""perturb_layer"": true, ""perturb_uns"": true, ""perturb_response_obs"": true, ""perturbation_real_call"": true}","perturb_layer: 'perturb|_pred$|_predicted$'→scgpt_pred | perturb_uns: 'perturb'→perturbation | perturb_response_obs: 'perturb|_response$|_pred_magnitude'→scgpt_response | perturbation_real_call: real perturbation-prediction call: matched [""'ov\\\\.llm\\\\.SCLLMManager\\\\b'→'ov.llm.SCLLMManager'"", ""'ov\\\\.llm\\\\.SCLLMManager\\\\b'→'ov.llm.SCLLMManager'""]",63,1602.7792167663574,,2026-07-26T06:56:47.538237Z,trajectories/abl_aliases/L04_foundation_model_perturbation_response__deepseek_omicverse_ablate__deepseek_v4_flash__seed0.json
